isotype	gene	distance	rsq
Ig	D16_1-26	4	0.3461538461538462
Ig	D16_1-26	15	0.7384615384615385
Ig	D16_1-26	16	0.7384615384615385
Ig	D16_1-26	2	0.46875
Ig	D16_1-26	13	1.0
Ig	D16_1-26	14	0.9999999999999998
Ig	D16_1-26	11	0.46875
Ig	D16_1-26	12	0.46875
Ig	D16_1-26	1	0.9999999999999998
Ig	D16_1-82	2	0.9999999999999998
Ig	D16_1-82	3	0.703125
Ig	D16_1-82	4	0.02205882352941177
Ig	D16_1-82	88	0.5294117647058824
Ig	D16_1-82	134	0.0196078431372549
Ig	D16_1-82	200	0.0196078431372549
Ig	D16_1-82	201	0.025
Ig	D16_1-82	205	0.031141868512110732
Ig	D16_1-82	207	0.25000000000000006
Ig	D16_1-82	209	0.058823529411764705
Ig	D16_1-82	212	0.0196078431372549
Ig	D16_1-82	215	0.02205882352941177
Ig	D16_1-82	216	0.03515625
Ig	D16_1-82	218	0.0002670940170940174
Ig	D16_1-82	219	0.006493506493506494
Ig	D16_1-82	223	0.13333333333333333
Ig	D16_1-82	224	0.05454545454545455
Ig	D16_1-82	230	0.10714285714285714
Ig	D16_1-82	231	0.03296703296703297
Ig	D16_1-82	234	0.24107142857142852
Ig	D16_1-82	235	0.3214285714285714
Ig	D16_1-82	237	0.3142857142857143
Ig	D16_1-82	239	0.031141868512110732
Ig	D16_1-82	240	0.044117647058823525
Ig	D16_1-82	249	0.20168067226890757
Ig	D16_1-82	258	0.031141868512110732
Ig	D16_1-82	260	0.031141868512110732
Ig	D16_1-82	262	0.11764705882352941
Ig	D16_1-82	273	0.019607843137254905
Ig	D16_1-82	274	0.031141868512110732
Ig	D16_1-82	1	0.703125
Ig	D16_1-82	2	0.02205882352941177
Ig	D16_1-82	86	0.5294117647058825
Ig	D16_1-82	132	0.0196078431372549
Ig	D16_1-82	198	0.0196078431372549
Ig	D16_1-82	199	0.025
Ig	D16_1-82	203	0.031141868512110732
Ig	D16_1-82	205	0.25
Ig	D16_1-82	207	0.0588235294117647
Ig	D16_1-82	210	0.0196078431372549
Ig	D16_1-82	213	0.02205882352941177
Ig	D16_1-82	214	0.03515625
Ig	D16_1-82	216	0.00026709401709401745
Ig	D16_1-82	217	0.006493506493506493
Ig	D16_1-82	221	0.13333333333333333
Ig	D16_1-82	222	0.05454545454545455
Ig	D16_1-82	228	0.10714285714285714
Ig	D16_1-82	229	0.03296703296703297
Ig	D16_1-82	232	0.24107142857142858
Ig	D16_1-82	233	0.32142857142857134
Ig	D16_1-82	235	0.3142857142857143
Ig	D16_1-82	237	0.031141868512110732
Ig	D16_1-82	238	0.04411764705882353
Ig	D16_1-82	247	0.20168067226890754
Ig	D16_1-82	256	0.031141868512110732
Ig	D16_1-82	258	0.031141868512110732
Ig	D16_1-82	260	0.11764705882352941
Ig	D16_1-82	271	0.019607843137254905
Ig	D16_1-82	272	0.031141868512110732
Ig	D16_1-82	1	0.03571428571428572
Ig	D16_1-82	85	0.46694444444444444
Ig	D16_1-82	131	0.03137254901960784
Ig	D16_1-82	197	0.03137254901960784
Ig	D16_1-82	198	0.028571428571428577
Ig	D16_1-82	202	0.05
Ig	D16_1-82	204	0.34615384615384615
Ig	D16_1-82	206	0.0025000000000000005
Ig	D16_1-82	209	0.20833333333333331
Ig	D16_1-82	212	0.01680672268907563
Ig	D16_1-82	213	0.057142857142857134
Ig	D16_1-82	215	0.0010989010989010993
Ig	D16_1-82	216	0.0003607503607503604
Ig	D16_1-82	220	0.015625000000000003
Ig	D16_1-82	221	0.04545454545454545
Ig	D16_1-82	228	0.19642857142857145
Ig	D16_1-82	231	0.13227513227513227
Ig	D16_1-82	232	0.22321428571428573
Ig	D16_1-82	234	0.39285714285714285
Ig	D16_1-82	236	0.05
Ig	D16_1-82	237	0.0025000000000000005
Ig	D16_1-82	246	0.09999999999999999
Ig	D16_1-82	255	0.05000000000000001
Ig	D16_1-82	257	0.05000000000000001
Ig	D16_1-82	259	0.19393939393939394
Ig	D16_1-82	270	0.0025000000000000005
Ig	D16_1-82	271	0.05000000000000001
Ig	D16_1-82	84	0.03403361344537815
Ig	D16_1-82	130	0.013840830449826992
Ig	D16_1-82	196	0.19463667820069205
Ig	D16_1-82	197	0.1877777777777778
Ig	D16_1-82	201	0.10355392156862746
Ig	D16_1-82	203	0.09333333333333334
Ig	D16_1-82	205	0.03403361344537815
Ig	D16_1-82	206	0.140625
Ig	D16_1-82	207	0.15123456790123457
Ig	D16_1-82	208	0.013840830449826988
Ig	D16_1-82	211	0.015625
Ig	D16_1-82	212	0.10000000000000002
Ig	D16_1-82	214	0.03076923076923077
Ig	D16_1-82	215	0.012626262626262628
Ig	D16_1-82	219	0.18181818181818185
Ig	D16_1-82	220	0.01818181818181818
Ig	D16_1-82	227	0.010989010989010986
Ig	D16_1-82	230	0.05185185185185185
Ig	D16_1-82	231	0.0625
Ig	D16_1-82	233	0.07272727272727272
Ig	D16_1-82	235	0.10355392156862746
Ig	D16_1-82	236	0.05931372549019609
Ig	D16_1-82	245	0.06250000000000001
Ig	D16_1-82	254	0.10355392156862746
Ig	D16_1-82	256	0.10355392156862746
Ig	D16_1-82	258	0.003008021390374332
Ig	D16_1-82	269	0.05931372549019609
Ig	D16_1-82	270	0.10355392156862746
Ig	D16_1-82	46	0.037037037037037035
Ig	D16_1-82	112	0.037037037037037035
Ig	D16_1-82	113	0.04807692307692308
Ig	D16_1-82	117	0.058823529411764705
Ig	D16_1-82	119	0.03769230769230768
Ig	D16_1-82	121	0.0044444444444444444
Ig	D16_1-82	122	0.02777777777777778
Ig	D16_1-82	123	0.022222222222222223
Ig	D16_1-82	124	0.037037037037037035
Ig	D16_1-82	127	0.03403361344537815
Ig	D16_1-82	128	0.0669642857142857
Ig	D16_1-82	130	0.011721611721611722
Ig	D16_1-82	131	0.014842300556586276
Ig	D16_1-82	135	0.19753086419753088
Ig	D16_1-82	136	0.03156565656565656
Ig	D16_1-82	142	0.010416666666666668
Ig	D16_1-82	143	0.023376623376623377
Ig	D16_1-82	146	0.1814814814814815
Ig	D16_1-82	147	0.2858843537414966
Ig	D16_1-82	149	0.2735264735264734
Ig	D16_1-82	151	0.058823529411764705
Ig	D16_1-82	152	0.08333333333333333
Ig	D16_1-82	161	0.16686507936507936
Ig	D16_1-82	170	0.0588235294117647
Ig	D16_1-82	172	0.0588235294117647
Ig	D16_1-82	174	0.05555555555555556
Ig	D16_1-82	185	0.0
Ig	D16_1-82	186	0.058823529411764705
Ig	D16_1-82	66	0.012345679012345678
Ig	D16_1-82	67	0.015625
Ig	D16_1-82	71	0.0196078431372549
Ig	D16_1-82	73	0.0015625
Ig	D16_1-82	75	0.037037037037037035
Ig	D16_1-82	76	0.02777777777777778
Ig	D16_1-82	77	0.022222222222222223
Ig	D16_1-82	78	0.012345679012345678
Ig	D16_1-82	81	0.19463667820069205
Ig	D16_1-82	82	0.022058823529411766
Ig	D16_1-82	84	0.02564102564102564
Ig	D16_1-82	85	0.006493506493506494
Ig	D16_1-82	89	0.03703703703703704
Ig	D16_1-82	90	0.015151515151515148
Ig	D16_1-82	96	0.027777777777777783
Ig	D16_1-82	97	0.02040816326530612
Ig	D16_1-82	100	0.0004629629629629628
Ig	D16_1-82	101	0.03240740740740741
Ig	D16_1-82	103	0.006493506493506494
Ig	D16_1-82	105	0.0196078431372549
Ig	D16_1-82	106	0.02777777777777778
Ig	D16_1-82	115	0.008753501400560228
Ig	D16_1-82	124	0.0196078431372549
Ig	D16_1-82	126	0.0196078431372549
Ig	D16_1-82	128	0.004629629629629627
Ig	D16_1-82	139	0.02777777777777778
Ig	D16_1-82	140	0.0196078431372549
Ig	D16_1-82	1	1.0
Ig	D16_1-82	5	0.6296296296296295
Ig	D16_1-82	7	0.047058823529411764
Ig	D16_1-82	9	0.3333333333333333
Ig	D16_1-82	10	1.0000000000000002
Ig	D16_1-82	11	1.0
Ig	D16_1-82	12	0.012345679012345678
Ig	D16_1-82	15	0.013840830449826992
Ig	D16_1-82	16	0.6274509803921567
Ig	D16_1-82	18	0.25490196078431376
Ig	D16_1-82	19	0.006493506493506494
Ig	D16_1-82	23	0.4090909090909091
Ig	D16_1-82	24	0.03305785123966943
Ig	D16_1-82	35	0.06862745098039215
Ig	D16_1-82	37	0.07954545454545453
Ig	D16_1-82	39	0.6296296296296295
Ig	D16_1-82	40	0.44444444444444453
Ig	D16_1-82	49	0.06862745098039215
Ig	D16_1-82	58	0.6296296296296295
Ig	D16_1-82	60	0.6296296296296295
Ig	D16_1-82	62	0.07407407407407408
Ig	D16_1-82	73	0.44444444444444453
Ig	D16_1-82	74	0.6296296296296295
Ig	D16_1-82	4	1.0
Ig	D16_1-82	6	0.043750000000000004
Ig	D16_1-82	8	0.6250000000000001
Ig	D16_1-82	10	1.0000000000000002
Ig	D16_1-82	11	0.007352941176470588
Ig	D16_1-82	14	0.015625
Ig	D16_1-82	15	0.6250000000000001
Ig	D16_1-82	17	0.31999999999999995
Ig	D16_1-82	18	0.004285714285714287
Ig	D16_1-82	22	1.0
Ig	D16_1-82	23	0.049382716049382706
Ig	D16_1-82	34	0.09333333333333334
Ig	D16_1-82	36	0.09333333333333332
Ig	D16_1-82	38	1.0
Ig	D16_1-82	39	1.0
Ig	D16_1-82	48	0.09333333333333334
Ig	D16_1-82	57	1.0
Ig	D16_1-82	59	1.0
Ig	D16_1-82	61	0.1
Ig	D16_1-82	72	0.6250000000000001
Ig	D16_1-82	73	1.0
Ig	D16_1-82	2	0.047058823529411764
Ig	D16_1-82	4	0.5294117647058824
Ig	D16_1-82	5	0.5833333333333333
Ig	D16_1-82	6	0.5925925925925926
Ig	D16_1-82	7	0.0196078431372549
Ig	D16_1-82	10	0.013840830449826988
Ig	D16_1-82	11	0.6274509803921569
Ig	D16_1-82	13	0.40625
Ig	D16_1-82	14	0.006493506493506492
Ig	D16_1-82	18	0.6749999999999999
Ig	D16_1-82	19	0.05454545454545455
Ig	D16_1-82	30	0.10937500000000003
Ig	D16_1-82	32	0.1272727272727273
Ig	D16_1-82	34	1.0
Ig	D16_1-82	35	0.7058823529411764
Ig	D16_1-82	44	0.10937500000000003
Ig	D16_1-82	53	1.0
Ig	D16_1-82	55	1.0
Ig	D16_1-82	57	0.11764705882352941
Ig	D16_1-82	68	0.7058823529411764
Ig	D16_1-82	69	1.0
Ig	D16_1-82	2	0.009999999999999997
Ig	D16_1-82	5	0.0015625
Ig	D16_1-82	8	0.1
Ig	D16_1-82	9	0.1
Ig	D16_1-82	11	0.009890109890109888
Ig	D16_1-82	12	0.2644897959183673
Ig	D16_1-82	16	0.05787037037037037
Ig	D16_1-82	17	0.5925925925925927
Ig	D16_1-82	23	0.140625
Ig	D16_1-82	24	0.0
Ig	D16_1-82	27	0.5835262345679013
Ig	D16_1-82	28	0.573265306122449
Ig	D16_1-82	30	0.7714285714285715
Ig	D16_1-82	32	0.047058823529411764
Ig	D16_1-82	33	0.0015625
Ig	D16_1-82	42	0.5732653061224489
Ig	D16_1-82	51	0.047058823529411764
Ig	D16_1-82	53	0.047058823529411764
Ig	D16_1-82	55	0.64
Ig	D16_1-82	66	0.0015625
Ig	D16_1-82	67	0.047058823529411764
Ig	D16_1-82	1	0.5833333333333333
Ig	D16_1-82	2	0.5925925925925926
Ig	D16_1-82	3	0.3333333333333333
Ig	D16_1-82	6	0.05931372549019609
Ig	D16_1-82	7	0.23472222222222222
Ig	D16_1-82	9	0.3875457875457875
Ig	D16_1-82	10	0.014842300556586276
Ig	D16_1-82	14	0.711111111111111
Ig	D16_1-82	15	0.010227272727272727
Ig	D16_1-82	21	1.0
Ig	D16_1-82	22	1.0
Ig	D16_1-82	25	0.0004629629629629628
Ig	D16_1-82	26	0.0435374149659864
Ig	D16_1-82	28	0.023191094619666036
Ig	D16_1-82	30	0.5294117647058824
Ig	D16_1-82	31	0.75
Ig	D16_1-82	40	0.04353741496598639
Ig	D16_1-82	49	0.5294117647058825
Ig	D16_1-82	51	0.5294117647058825
Ig	D16_1-82	53	0.22222222222222224
Ig	D16_1-82	64	0.3333333333333333
Ig	D16_1-82	65	0.5294117647058824
Ig	D16_1-82	1	1.0000000000000002
Ig	D16_1-82	8	0.5833333333333334
Ig	D16_1-82	29	0.5833333333333333
Ig	D16_1-82	30	0.5833333333333333
Ig	D16_1-82	48	0.5833333333333333
Ig	D16_1-82	50	0.5833333333333333
Ig	D16_1-82	52	0.5833333333333333
Ig	D16_1-82	63	0.5833333333333333
Ig	D16_1-82	64	0.5833333333333333
Ig	D16_1-82	4	0.02777777777777778
Ig	D16_1-82	5	0.5833333333333333
Ig	D16_1-82	7	0.5925925925925927
Ig	D16_1-82	8	0.4444444444444445
Ig	D16_1-82	28	0.5925925925925926
Ig	D16_1-82	29	0.5925925925925927
Ig	D16_1-82	47	0.5925925925925927
Ig	D16_1-82	49	0.5925925925925927
Ig	D16_1-82	51	0.5925925925925926
Ig	D16_1-82	62	0.5925925925925927
Ig	D16_1-82	63	0.5925925925925927
Ig	D16_1-82	3	0.19463667820069205
Ig	D16_1-82	4	0.02205882352941177
Ig	D16_1-82	6	0.01847662141779789
Ig	D16_1-82	7	0.006493506493506494
Ig	D16_1-82	11	0.03156565656565657
Ig	D16_1-82	12	0.16735537190082642
Ig	D16_1-82	18	1.0000000000000002
Ig	D16_1-82	19	1.0
Ig	D16_1-82	22	0.0004629629629629628
Ig	D16_1-82	23	0.008753501400560226
Ig	D16_1-82	25	0.09243697478991597
Ig	D16_1-82	27	0.0196078431372549
Ig	D16_1-82	28	0.0625
Ig	D16_1-82	37	0.008753501400560228
Ig	D16_1-82	46	0.0196078431372549
Ig	D16_1-82	48	0.0196078431372549
Ig	D16_1-82	50	0.0740740740740741
Ig	D16_1-82	61	0.02777777777777778
Ig	D16_1-82	62	0.0196078431372549
Ig	D16_1-82	1	0.02205882352941177
Ig	D16_1-82	3	0.03076923076923077
Ig	D16_1-82	4	0.006493506493506494
Ig	D16_1-82	8	0.0303030303030303
Ig	D16_1-82	9	0.45454545454545464
Ig	D16_1-82	15	0.4444444444444445
Ig	D16_1-82	16	0.1836734693877551
Ig	D16_1-82	19	0.0004629629629629628
Ig	D16_1-82	20	0.006493506493506492
Ig	D16_1-82	22	0.004285714285714287
Ig	D16_1-82	24	0.013840830449826992
Ig	D16_1-82	25	0.02205882352941177
Ig	D16_1-82	34	0.006493506493506493
Ig	D16_1-82	43	0.013840830449826988
Ig	D16_1-82	45	0.013840830449826988
Ig	D16_1-82	47	0.003008021390374332
Ig	D16_1-82	58	0.02205882352941177
Ig	D16_1-82	59	0.013840830449826988
Ig	D16_1-82	2	0.15076923076923074
Ig	D16_1-82	3	0.002597402597402599
Ig	D16_1-82	7	0.308641975308642
Ig	D16_1-82	8	0.06666666666666667
Ig	D16_1-82	14	0.02777777777777778
Ig	D16_1-82	18	0.05555555555555556
Ig	D16_1-82	19	0.1272727272727273
Ig	D16_1-82	21	0.15
Ig	D16_1-82	23	0.6274509803921569
Ig	D16_1-82	24	0.3650173611111111
Ig	D16_1-82	33	0.1272727272727273
Ig	D16_1-82	42	0.6274509803921569
Ig	D16_1-82	44	0.6274509803921569
Ig	D16_1-82	46	0.005918560606060605
Ig	D16_1-82	57	0.3650173611111111
Ig	D16_1-82	58	0.6274509803921569
Ig	D16_1-82	1	0.11136363636363637
Ig	D16_1-82	5	0.125
Ig	D16_1-82	6	0.0
Ig	D16_1-82	13	0.08653846153846152
Ig	D16_1-82	16	0.2967032967032967
Ig	D16_1-82	17	0.03434065934065932
Ig	D16_1-82	19	0.05165289256198348
Ig	D16_1-82	21	0.40625
Ig	D16_1-82	22	0.23269230769230767
Ig	D16_1-82	31	0.0625
Ig	D16_1-82	40	0.40625
Ig	D16_1-82	42	0.40625
Ig	D16_1-82	44	0.3356643356643357
Ig	D16_1-82	55	0.23269230769230767
Ig	D16_1-82	56	0.40625
Ig	D16_1-82	4	0.14880952380952384
Ig	D16_1-82	5	0.017857142857142853
Ig	D16_1-82	12	0.006410256410256409
Ig	D16_1-82	15	0.7714285714285714
Ig	D16_1-82	16	0.5511937557392104
Ig	D16_1-82	18	0.5377777777777777
Ig	D16_1-82	20	0.006493506493506493
Ig	D16_1-82	21	0.002597402597402599
Ig	D16_1-82	30	0.5511937557392104
Ig	D16_1-82	39	0.006493506493506493
Ig	D16_1-82	41	0.006493506493506493
Ig	D16_1-82	43	0.509090909090909
Ig	D16_1-82	54	0.006493506493506493
Ig	D16_1-82	55	0.006493506493506492
Ig	D16_1-82	1	0.08080808080808081
Ig	D16_1-82	7	0.4444444444444445
Ig	D16_1-82	11	0.44444444444444453
Ig	D16_1-82	12	0.6999999999999998
Ig	D16_1-82	14	0.6562500000000001
Ig	D16_1-82	16	0.6749999999999999
Ig	D16_1-82	17	1.0
Ig	D16_1-82	26	0.6999999999999998
Ig	D16_1-82	35	0.6749999999999999
Ig	D16_1-82	37	0.6749999999999999
Ig	D16_1-82	39	0.03703703703703704
Ig	D16_1-82	50	0.408179012345679
Ig	D16_1-82	51	0.6749999999999999
Ig	D16_1-82	6	0.140625
Ig	D16_1-82	10	0.140625
Ig	D16_1-82	11	0.005714285714285718
Ig	D16_1-82	13	0.017857142857142853
Ig	D16_1-82	15	0.05454545454545455
Ig	D16_1-82	16	0.08080808080808081
Ig	D16_1-82	25	0.005714285714285718
Ig	D16_1-82	34	0.05454545454545455
Ig	D16_1-82	36	0.05454545454545455
Ig	D16_1-82	38	0.4583333333333333
Ig	D16_1-82	49	0.08080808080808081
Ig	D16_1-82	50	0.05454545454545455
Ig	D16_1-82	4	0.140625
Ig	D16_1-82	10	0.44444444444444453
Ig	D16_1-82	32	0.027777777777777783
Ig	D16_1-82	43	0.02777777777777778
Ig	D16_1-82	3	0.0
Ig	D16_1-82	4	0.0006868131868131859
Ig	D16_1-82	6	0.07692307692307691
Ig	D16_1-82	9	0.4666666666666667
Ig	D16_1-82	18	0.0006868131868131859
Ig	D16_1-82	31	0.1111111111111111
Ig	D16_1-82	42	0.009523809523809523
Ig	D16_1-82	1	1.0
Ig	D16_1-82	3	1.0000000000000002
Ig	D16_1-82	6	0.05555555555555555
Ig	D16_1-82	15	1.0
Ig	D16_1-82	28	0.7901234567901234
Ig	D16_1-82	39	0.0703125
Ig	D16_1-82	2	1.0
Ig	D16_1-82	4	0.10937500000000003
Ig	D16_1-82	5	0.15555555555555556
Ig	D16_1-82	14	1.0
Ig	D16_1-82	23	0.10937500000000003
Ig	D16_1-82	25	0.10937500000000003
Ig	D16_1-82	27	0.4242424242424243
Ig	D16_1-82	38	0.01607142857142857
Ig	D16_1-82	39	0.10937500000000003
Ig	D16_1-82	2	0.12727272727272732
Ig	D16_1-82	3	0.12727272727272732
Ig	D16_1-82	12	1.0
Ig	D16_1-82	21	0.12727272727272732
Ig	D16_1-82	23	0.12727272727272732
Ig	D16_1-82	25	0.509090909090909
Ig	D16_1-82	36	0.023191094619666036
Ig	D16_1-82	37	0.1272727272727273
Ig	D16_1-82	1	0.7058823529411764
Ig	D16_1-82	10	0.10937500000000003
Ig	D16_1-82	19	1.0
Ig	D16_1-82	21	1.0
Ig	D16_1-82	23	0.11764705882352941
Ig	D16_1-82	34	0.7058823529411764
Ig	D16_1-82	35	1.0
Ig	D16_1-82	9	0.15555555555555556
Ig	D16_1-82	18	0.7058823529411764
Ig	D16_1-82	20	0.7058823529411764
Ig	D16_1-82	22	0.16666666666666669
Ig	D16_1-82	33	0.47265625
Ig	D16_1-82	34	0.7058823529411764
Ig	D16_1-82	9	0.10937500000000003
Ig	D16_1-82	11	0.10937500000000003
Ig	D16_1-82	13	0.4242424242424243
Ig	D16_1-82	24	0.01607142857142857
Ig	D16_1-82	25	0.10937500000000003
Ig	D16_1-82	2	1.0
Ig	D16_1-82	4	0.1176470588235294
Ig	D16_1-82	15	0.7058823529411764
Ig	D16_1-82	16	1.0
Ig	D16_1-82	2	0.1176470588235294
Ig	D16_1-82	13	0.7058823529411764
Ig	D16_1-82	14	1.0
Ig	D16_1-82	11	0.16666666666666669
Ig	D16_1-82	12	0.1176470588235294
Ig	D16_1-82	1	0.7058823529411764
